"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"TAG50.1.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.1.FA20.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG50.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.2.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG50.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.2.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.2.FA20.2_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG50.3.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG50.3.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.3.FA20.3_lipidomics","CIDm00003011","Dihomo-gamma-linolenic acid","Dihomo-gamma-linolenic acid : HMDB0002925","HMDB0002925","HOBAELRKJCKHQD-QNEBEIHSSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG50.4.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA20.3_lipidomics","CIDm00003011","Dihomo-gamma-linolenic acid","Dihomo-gamma-linolenic acid : HMDB0002925","HMDB0002925","HOBAELRKJCKHQD-QNEBEIHSSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.4.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.5.FA20.5_lipidomics","CIDm00003209","Eicosapentaenoic acid","Eicosapentaenoic acid : HMDB0001999","HMDB0001999","JAZBEHYOTPTENJ-JLNKQSITSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.6.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.0.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG51.0.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.1.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.1.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG51.1.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.2.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.2.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG51.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG51.3.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.3.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.3.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG51.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG51.3.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG51.4.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.4.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.4.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG51.4.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG51.4.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG51.5.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG51.5.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.0.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.0.FA20.0_lipidomics","CIDm00010467","Arachidic acid","Arachidic acid : HMDB0002212","HMDB0002212","VKOBVWXKNCXXDE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.1.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.1.FA20.0_lipidomics","CIDm00010467","Arachidic acid","Arachidic acid : HMDB0002212","HMDB0002212","VKOBVWXKNCXXDE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.1.FA20.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA20.0_lipidomics","CIDm00010467","Arachidic acid","Arachidic acid : HMDB0002212","HMDB0002212","VKOBVWXKNCXXDE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.2.FA20.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.2.FA20.2_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.3.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA20.0_lipidomics","CIDm00010467","Arachidic acid","Arachidic acid : HMDB0002212","HMDB0002212","VKOBVWXKNCXXDE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA20.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.3.FA20.2_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.3.FA20.3_lipidomics","CIDm00003011","Dihomo-gamma-linolenic acid","Dihomo-gamma-linolenic acid : HMDB0002925","HMDB0002925","HOBAELRKJCKHQD-QNEBEIHSSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.3.FA22.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.4.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA20.0_lipidomics","CIDm00010467","Arachidic acid","Arachidic acid : HMDB0002212","HMDB0002212","VKOBVWXKNCXXDE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA20.2_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.4.FA20.3_lipidomics","CIDm00003011","Dihomo-gamma-linolenic acid","Dihomo-gamma-linolenic acid : HMDB0002925","HMDB0002925","HOBAELRKJCKHQD-QNEBEIHSSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.4.FA22.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG52.4.FA22.4_lipidomics","CIDm00002033","Adrenic acid","Adrenic acid : HMDB0002226","HMDB0002226","TWSWSIQAPQLDBP-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA20.3_lipidomics","CIDm00003011","Dihomo-gamma-linolenic acid","Dihomo-gamma-linolenic acid : HMDB0002925","HMDB0002925","HOBAELRKJCKHQD-QNEBEIHSSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA20.5_lipidomics","CIDm00003209","Eicosapentaenoic acid","Eicosapentaenoic acid : HMDB0001999","HMDB0001999","JAZBEHYOTPTENJ-JLNKQSITSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.5.FA22.5_lipidomics","CIDm00003145","Docosapentaenoic acid (22n-3)","Docosapentaenoic acid (22n-3) : HMDB0006528","HMDB0006528","YUFFSWGQGVEMMI-JLNKQSITSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA20.5_lipidomics","CIDm00003209","Eicosapentaenoic acid","Eicosapentaenoic acid : HMDB0001999","HMDB0001999","JAZBEHYOTPTENJ-JLNKQSITSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG52.6.FA22.6_lipidomics","CIDm00003144","Docosahexaenoic acid","Docosahexaenoic acid : HMDB0002183","HMDB0002183","MBMBGCFOFBJSGT-KUBAVDMBSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
