"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"ENSG00000163597.14_RNAseq","ENST00000448136,ENST00000493536,ENST00000586846,ENST00000586942,ENST00000587743,ENST00000587838,ENST00000590435,ENST00000591956,ENST00000653677,ENST00000661348,ENST00000667091,ENST00000668511,ENST00000670737,ENST00000686755,ENST00000692197,ENST00000700957,ENST00000701062,ENST00000702193","SNHG16","SNHG16 [ENST00000448136],SNHG16 [ENST00000493536],SNHG16 [ENST00000586846],SNHG16 [ENST00000586942],SNHG16 [ENST00000587743],SNHG16 [ENST00000587838],SNHG16 [ENST00000590435],SNHG16 [ENST00000591956],SNHG16 [ENST00000653677],SNHG16 [ENST00000661348],SNHG16 [ENST00000667091],SNHG16 [ENST00000668511],SNHG16 [ENST00000670737],SNHG16 [ENST00000686755],SNHG16 [ENST00000692197],SNHG16 [ENST00000700957],SNHG16 [ENST00000701062],SNHG16 [ENST00000702193]","SNHG16","ENST00000448136,ENST00000493536,ENST00000586846,ENST00000586942,ENST00000587743,ENST00000587838,ENST00000590435,ENST00000591956,ENST00000653677,ENST00000661348,ENST00000667091,ENST00000668511,ENST00000670737,ENST00000686755,ENST00000692197,ENST00000700957,ENST00000701062,ENST00000702193","ENSG00000163597","RNA","RNAseq","transcriptomics"
"ENSG00000163599.14_RNAseq","ENST00000648405","CTLA4","CTLA4 [ENST00000648405]","CTLA4","ENST00000648405","ENSG00000163599","RNA","RNAseq","transcriptomics"
"ENSG00000163600.12_RNAseq","ENST00000316386","ICOS","ICOS [ENST00000316386]","ICOS","ENST00000316386","ENSG00000163600","RNA","RNAseq","transcriptomics"
"ENSG00000163602.10_RNAseq","ENST00000477973","RYBP","RYBP [ENST00000477973]","RYBP","ENST00000477973","ENSG00000163602","RNA","RNAseq","transcriptomics"
"ENSG00000163605.14_RNAseq","ENST00000356692","PPP4R2","PPP4R2 [ENST00000356692]","PPP4R2","ENST00000356692","ENSG00000163605","RNA","RNAseq","transcriptomics"
"ENSG00000163606.10_RNAseq","ENST00000308611","CD200R1","CD200R1 [ENST00000308611]","CD200R1","ENST00000308611","ENSG00000163606","RNA","RNAseq","transcriptomics"
"ENSG00000163607.15_RNAseq","ENST00000383678","GTPBP8","GTPBP8 [ENST00000383678]","GTPBP8","ENST00000383678","ENSG00000163607","RNA","RNAseq","transcriptomics"
"ENSG00000163608.14_RNAseq","ENST00000314400","NEPRO","NEPRO [ENST00000314400]","NEPRO","ENST00000314400","ENSG00000163608","RNA","RNAseq","transcriptomics"
"ENSG00000163611.11_RNAseq","ENST00000295872","SPICE1","SPICE1 [ENST00000295872]","SPICE1","ENST00000295872","ENSG00000163611","RNA","RNAseq","transcriptomics"
"ENSG00000163617.10_RNAseq","ENST00000295878,ENST00000460813,ENST00000463695,ENST00000480588,ENST00000481358,ENST00000483766,ENST00000491000,ENST00000527855","CCDC191","CCDC191 [ENST00000295878],CCDC191 [ENST00000460813],CCDC191 [ENST00000463695],CCDC191 [ENST00000480588],CCDC191 [ENST00000481358],CCDC191 [ENST00000483766],CCDC191 [ENST00000491000],CCDC191 [ENST00000527855]","CCDC191","ENST00000295878,ENST00000460813,ENST00000463695,ENST00000480588,ENST00000481358,ENST00000483766,ENST00000491000,ENST00000527855","ENSG00000163617","RNA","RNAseq","transcriptomics"
"ENSG00000163624.5_RNAseq","ENST00000295887","CDS1","CDS1 [ENST00000295887]","CDS1","ENST00000295887","ENSG00000163624","RNA","RNAseq","transcriptomics"
"ENSG00000163625.15_RNAseq","ENST00000295888","WDFY3","WDFY3 [ENST00000295888]","WDFY3","ENST00000295888","ENSG00000163625","RNA","RNAseq","transcriptomics"
"ENSG00000163626.16_RNAseq","ENST00000507544","COX18","COX18 [ENST00000507544]","COX18","ENST00000507544","ENSG00000163626","RNA","RNAseq","transcriptomics"
"ENSG00000163629.12_RNAseq","ENST00000436978","PTPN13","PTPN13 [ENST00000436978]","PTPN13","ENST00000436978","ENSG00000163629","RNA","RNAseq","transcriptomics"
"ENSG00000163634.11_RNAseq","ENST00000295899","THOC7","THOC7 [ENST00000295899]","THOC7","ENST00000295899","ENSG00000163634","RNA","RNAseq","transcriptomics"
"ENSG00000163635.18_RNAseq","ENST00000295900","ATXN7","ATXN7 [ENST00000295900]","ATXN7","ENST00000295900","ENSG00000163635","RNA","RNAseq","transcriptomics"
"ENSG00000163636.10_RNAseq","ENST00000295901,ENST00000492933","PSMD6","PSMD6 [ENST00000295901],PSMD6 [ENST00000492933]","PSMD6","ENST00000295901,ENST00000492933","ENSG00000163636","RNA","RNAseq","transcriptomics"
"ENSG00000163637.12_RNAseq","ENST00000295902,ENST00000638394","PRICKLE2","PRICKLE2 [ENST00000295902],PRICKLE2 [ENST00000638394]","PRICKLE2","ENST00000295902,ENST00000638394","ENSG00000163637","RNA","RNAseq","transcriptomics"
"ENSG00000163644.14_RNAseq","ENST00000295908,ENST00000608933","PPM1K","PPM1K [ENST00000295908],PPM1K [ENST00000608933]","PPM1K","ENST00000295908,ENST00000608933","ENSG00000163644","RNA","RNAseq","transcriptomics"
"ENSG00000163655.15_RNAseq","ENST00000496455","GMPS","GMPS [ENST00000496455]","GMPS","ENST00000496455","ENSG00000163655","RNA","RNAseq","transcriptomics"
"ENSG00000163659.12_RNAseq","ENST00000295924,ENST00000461166","TIPARP","TIPARP [ENST00000295924],TIPARP [ENST00000461166]","TIPARP","ENST00000295924,ENST00000461166","ENSG00000163659","RNA","RNAseq","transcriptomics"
"ENSG00000163660.11_RNAseq","ENST00000295926","CCNL1","CCNL1 [ENST00000295926]","CCNL1","ENST00000295926","ENSG00000163660","RNA","RNAseq","transcriptomics"
"ENSG00000163661.3_RNAseq","ENST00000295927","PTX3","PTX3 [ENST00000295927]","PTX3","ENST00000295927","ENSG00000163661","RNA","RNAseq","transcriptomics"
"ENSG00000163681.14_RNAseq","ENST00000659705","SLMAP","SLMAP [ENST00000659705]","SLMAP","ENST00000659705","ENSG00000163681","RNA","RNAseq","transcriptomics"
"ENSG00000163682.16_RNAseq","ENST00000295955,ENST00000645496","RPL9","RPL9 [ENST00000295955],RPL9 [ENST00000645496]","RPL9","ENST00000295955,ENST00000645496","ENSG00000163682","RNA","RNAseq","transcriptomics"
"ENSG00000163683.11_RNAseq","ENST00000295958,ENST00000505729,ENST00000507613,ENST00000510628,ENST00000511809,ENST00000512441,ENST00000630374","SMIM14","SMIM14 [ENST00000295958],SMIM14 [ENST00000505729],SMIM14 [ENST00000507613],SMIM14 [ENST00000510628],SMIM14 [ENST00000511809],SMIM14 [ENST00000512441],SMIM14 [ENST00000630374]","SMIM14","ENST00000295958,ENST00000505729,ENST00000507613,ENST00000510628,ENST00000511809,ENST00000512441,ENST00000630374","ENSG00000163683","RNA","RNAseq","transcriptomics"
"ENSG00000163684.11_RNAseq","ENST00000445193","RPP14","RPP14 [ENST00000445193]","RPP14","ENST00000445193","ENSG00000163684","RNA","RNAseq","transcriptomics"
"ENSG00000163686.14_RNAseq","ENST00000295962","ABHD6","ABHD6 [ENST00000295962]","ABHD6","ENST00000295962","ENSG00000163686","RNA","RNAseq","transcriptomics"
"ENSG00000163687.13_RNAseq","ENST00000394549,ENST00000460422,ENST00000461914,ENST00000463694,ENST00000477209,ENST00000483681,ENST00000486455","DNASE1L3","DNASE1L3 [ENST00000394549],DNASE1L3 [ENST00000460422],DNASE1L3 [ENST00000461914],DNASE1L3 [ENST00000463694],DNASE1L3 [ENST00000477209],DNASE1L3 [ENST00000483681],DNASE1L3 [ENST00000486455]","DNASE1L3","ENST00000394549,ENST00000460422,ENST00000461914,ENST00000463694,ENST00000477209,ENST00000483681,ENST00000486455","ENSG00000163687","RNA","RNAseq","transcriptomics"
"ENSG00000163694.14_RNAseq","ENST00000295971,ENST00000381793,ENST00000381795,ENST00000505220,ENST00000505414,ENST00000507180,ENST00000510871,ENST00000511598,ENST00000511902,ENST00000513044,ENST00000513473,ENST00000514014,ENST00000514782,ENST00000515053,ENST00000515809","RBM47","RBM47 [ENST00000295971],RBM47 [ENST00000381793],RBM47 [ENST00000381795],RBM47 [ENST00000505220],RBM47 [ENST00000505414],RBM47 [ENST00000507180],RBM47 [ENST00000510871],RBM47 [ENST00000511598],RBM47 [ENST00000511902],RBM47 [ENST00000513044],RBM47 [ENST00000513473],RBM47 [ENST00000514014],RBM47 [ENST00000514782],RBM47 [ENST00000515053],RBM47 [ENST00000515809]","RBM47","ENST00000295971,ENST00000381793,ENST00000381795,ENST00000505220,ENST00000505414,ENST00000507180,ENST00000510871,ENST00000511598,ENST00000511902,ENST00000513044,ENST00000513473,ENST00000514014,ENST00000514782,ENST00000515053,ENST00000515809","ENSG00000163694","RNA","RNAseq","transcriptomics"
"ENSG00000163697.16_RNAseq","ENST00000508593","APBB2","APBB2 [ENST00000508593]","APBB2","ENST00000508593","ENSG00000163697","RNA","RNAseq","transcriptomics"
"ENSG00000163701.18_RNAseq","ENST00000383814","IL17RE","IL17RE [ENST00000383814]","IL17RE","ENST00000383814","ENSG00000163701","RNA","RNAseq","transcriptomics"
"ENSG00000163702.18_RNAseq","ENST00000295981","IL17RC","IL17RC [ENST00000295981]","IL17RC","ENST00000295981","ENSG00000163702","RNA","RNAseq","transcriptomics"
"ENSG00000163703.17_RNAseq","ENST00000326434","CRELD1","CRELD1 [ENST00000326434]","CRELD1","ENST00000326434","ENSG00000163703","RNA","RNAseq","transcriptomics"
"ENSG00000163704.11_RNAseq","ENST00000295984,ENST00000411976,ENST00000412055,ENST00000707135,ENST00000707136","PRRT3","PRRT3 [ENST00000295984],PRRT3 [ENST00000411976],PRRT3 [ENST00000412055],PRRT3 [ENST00000707135],PRRT3 [ENST00000707136]","PRRT3","ENST00000295984,ENST00000411976,ENST00000412055,ENST00000707135,ENST00000707136","ENSG00000163704","RNA","RNAseq","transcriptomics"
"ENSG00000163714.17_RNAseq","ENST00000473835","U2SURP","U2SURP [ENST00000473835]","U2SURP","ENST00000473835","ENSG00000163714","RNA","RNAseq","transcriptomics"
"ENSG00000163719.19_RNAseq","ENST00000296003","MTMR14","MTMR14 [ENST00000296003]","MTMR14","ENST00000296003","ENSG00000163719","RNA","RNAseq","transcriptomics"
"ENSG00000163728.10_RNAseq","ENST00000296015","TTC14","TTC14 [ENST00000296015]","TTC14","ENST00000296015","ENSG00000163728","RNA","RNAseq","transcriptomics"
"ENSG00000163735.6_RNAseq","ENST00000296027","CXCL5","CXCL5 [ENST00000296027]","CXCL5","ENST00000296027","ENSG00000163735","RNA","RNAseq","transcriptomics"
"ENSG00000163736.3_RNAseq","ENST00000296028","PPBP","PPBP [ENST00000296028]","PPBP","ENST00000296028","ENSG00000163736","RNA","RNAseq","transcriptomics"
"ENSG00000163737.3_RNAseq","ENST00000296029","PF4","PF4 [ENST00000296029]","PF4","ENST00000296029","ENSG00000163737","RNA","RNAseq","transcriptomics"
"ENSG00000163738.18_RNAseq","ENST00000395759","MTHFD2L","MTHFD2L [ENST00000395759]","MTHFD2L","ENST00000395759","ENSG00000163738","RNA","RNAseq","transcriptomics"
"ENSG00000163743.13_RNAseq","ENST00000324439","RCHY1","RCHY1 [ENST00000324439]","RCHY1","ENST00000324439","ENSG00000163743","RNA","RNAseq","transcriptomics"
"ENSG00000163751.3_RNAseq","ENST00000296046","CPA3","CPA3 [ENST00000296046]","CPA3","ENST00000296046","ENSG00000163751","RNA","RNAseq","transcriptomics"
"ENSG00000163754.17_RNAseq","ENST00000345003","GYG1","GYG1 [ENST00000345003]","GYG1","ENST00000345003","ENSG00000163754","RNA","RNAseq","transcriptomics"
"ENSG00000163755.8_RNAseq","ENST00000296051","HPS3","HPS3 [ENST00000296051]","HPS3","ENST00000296051","ENSG00000163755","RNA","RNAseq","transcriptomics"
"ENSG00000163781.13_RNAseq","ENST00000260810","TOPBP1","TOPBP1 [ENST00000260810]","TOPBP1","ENST00000260810","ENSG00000163781","RNA","RNAseq","transcriptomics"
"ENSG00000163785.12_RNAseq","ENST00000620660","RYK","RYK [ENST00000620660]","RYK","ENST00000620660","ENSG00000163785","RNA","RNAseq","transcriptomics"
"ENSG00000163788.13_RNAseq","ENST00000296088","SNRK","SNRK [ENST00000296088]","SNRK","ENST00000296088","ENSG00000163788","RNA","RNAseq","transcriptomics"
"ENSG00000163794.6_RNAseq","ENST00000296099","UCN","UCN [ENST00000296099]","UCN","ENST00000296099","ENSG00000163794","RNA","RNAseq","transcriptomics"
"ENSG00000163795.13_RNAseq","ENST00000323703","ZNF513","ZNF513 [ENST00000323703]","ZNF513","ENST00000323703","ENSG00000163795","RNA","RNAseq","transcriptomics"
"ENSG00000163798.13_RNAseq","ENST00000326019","SLC4A1AP","SLC4A1AP [ENST00000326019]","SLC4A1AP","ENST00000326019","ENSG00000163798","RNA","RNAseq","transcriptomics"
"ENSG00000163803.12_RNAseq","ENST00000327757","PLB1","PLB1 [ENST00000327757]","PLB1","ENST00000327757","ENSG00000163803","RNA","RNAseq","transcriptomics"
"ENSG00000163806.15_RNAseq","ENST00000334056","SPDYA","SPDYA [ENST00000334056]","SPDYA","ENST00000334056","ENSG00000163806","RNA","RNAseq","transcriptomics"
"ENSG00000163807.5_RNAseq","ENST00000296121","KIAA1143","KIAA1143 [ENST00000296121]","KIAA1143","ENST00000296121","ENSG00000163807","RNA","RNAseq","transcriptomics"
"ENSG00000163808.16_RNAseq","ENST00000326047","KIF15","KIF15 [ENST00000326047]","KIF15","ENST00000326047","ENSG00000163808","RNA","RNAseq","transcriptomics"
"ENSG00000163811.11_RNAseq","ENST00000407426","WDR43","WDR43 [ENST00000407426]","WDR43","ENST00000407426","ENSG00000163811","RNA","RNAseq","transcriptomics"
"ENSG00000163812.13_RNAseq","ENST00000342790","ZDHHC3","ZDHHC3 [ENST00000342790]","ZDHHC3","ENST00000342790","ENSG00000163812","RNA","RNAseq","transcriptomics"
"ENSG00000163814.7_RNAseq","ENST00000296129","CDCP1","CDCP1 [ENST00000296129]","CDCP1","ENST00000296129","ENSG00000163814","RNA","RNAseq","transcriptomics"
"ENSG00000163818.16_RNAseq","ENST00000296135","LZTFL1","LZTFL1 [ENST00000296135]","LZTFL1","ENST00000296135","ENSG00000163818","RNA","RNAseq","transcriptomics"
"ENSG00000163820.14_RNAseq","ENST00000296137","FYCO1","FYCO1 [ENST00000296137]","FYCO1","ENST00000296137","ENSG00000163820","RNA","RNAseq","transcriptomics"
"ENSG00000163823.3_RNAseq","ENST00000296140","CCR1","CCR1 [ENST00000296140]","CCR1","ENST00000296140","ENSG00000163823","RNA","RNAseq","transcriptomics"
"ENSG00000163832.15_RNAseq","ENST00000296149","ELP6","ELP6 [ENST00000296149]","ELP6","ENST00000296149","ENSG00000163832","RNA","RNAseq","transcriptomics"
"ENSG00000163840.9_RNAseq","ENST00000296161","DTX3L","DTX3L [ENST00000296161]","DTX3L","ENST00000296161","ENSG00000163840","RNA","RNAseq","transcriptomics"
"ENSG00000163848.19_RNAseq","ENST00000360647","ZNF148","ZNF148 [ENST00000360647]","ZNF148","ENST00000360647","ENSG00000163848","RNA","RNAseq","transcriptomics"
"ENSG00000163864.16_RNAseq","ENST00000339837,ENST00000646611","NMNAT3","NMNAT3 [ENST00000339837],NMNAT3 [ENST00000646611]","NMNAT3","ENST00000339837,ENST00000646611","ENSG00000163864","RNA","RNAseq","transcriptomics"
"ENSG00000163866.8_RNAseq","ENST00000521580","SMIM12","SMIM12 [ENST00000521580]","SMIM12","ENST00000521580","ENSG00000163866","RNA","RNAseq","transcriptomics"
"ENSG00000163867.16_RNAseq","ENST00000357182","ZMYM6","ZMYM6 [ENST00000357182]","ZMYM6","ENST00000357182","ENSG00000163867","RNA","RNAseq","transcriptomics"
"ENSG00000163870.14_RNAseq","ENST00000648957","TPRA1","TPRA1 [ENST00000648957]","TPRA1","ENST00000648957","ENSG00000163870","RNA","RNAseq","transcriptomics"
"ENSG00000163872.15_RNAseq","ENST00000305135","YEATS2","YEATS2 [ENST00000305135]","YEATS2","ENST00000305135","ENSG00000163872","RNA","RNAseq","transcriptomics"
"ENSG00000163874.10_RNAseq","ENST00000373087","ZC3H12A","ZC3H12A [ENST00000373087]","ZC3H12A","ENST00000373087","ENSG00000163874","RNA","RNAseq","transcriptomics"
"ENSG00000163875.15_RNAseq","ENST00000373075","MEAF6","MEAF6 [ENST00000373075]","MEAF6","ENST00000373075","ENSG00000163875","RNA","RNAseq","transcriptomics"
"ENSG00000163877.10_RNAseq","ENST00000296215","SNIP1","SNIP1 [ENST00000296215]","SNIP1","ENST00000296215","ENSG00000163877","RNA","RNAseq","transcriptomics"
"ENSG00000163882.9_RNAseq","ENST00000429568","POLR2H","POLR2H [ENST00000429568]","POLR2H","ENST00000429568","ENSG00000163882","RNA","RNAseq","transcriptomics"
"ENSG00000163898.9_RNAseq","ENST00000296252","LIPH","LIPH [ENST00000296252]","LIPH","ENST00000296252","ENSG00000163898","RNA","RNAseq","transcriptomics"
"ENSG00000163900.10_RNAseq","ENST00000421852","TMEM41A","TMEM41A [ENST00000421852]","TMEM41A","ENST00000421852","ENSG00000163900","RNA","RNAseq","transcriptomics"
"ENSG00000163902.11_RNAseq","ENST00000296255","RPN1","RPN1 [ENST00000296255]","RPN1","ENST00000296255","ENSG00000163902","RNA","RNAseq","transcriptomics"
"ENSG00000163904.12_RNAseq","ENST00000296257","SENP2","SENP2 [ENST00000296257]","SENP2","ENST00000296257","ENSG00000163904","RNA","RNAseq","transcriptomics"
"ENSG00000163913.11_RNAseq","ENST00000296266","IFT122","IFT122 [ENST00000296266]","IFT122","ENST00000296266","ENSG00000163913","RNA","RNAseq","transcriptomics"
"ENSG00000163918.10_RNAseq","ENST00000296273,ENST00000392481","RFC4","RFC4 [ENST00000296273],RFC4 [ENST00000392481]","RFC4","ENST00000296273,ENST00000392481","ENSG00000163918","RNA","RNAseq","transcriptomics"
"ENSG00000163923.9_RNAseq","ENST00000296277,ENST00000433055","RPL39L","RPL39L [ENST00000296277],RPL39L [ENST00000433055]","RPL39L","ENST00000296277,ENST00000433055","ENSG00000163923","RNA","RNAseq","transcriptomics"
"ENSG00000163930.9_RNAseq","ENST00000460680","BAP1","BAP1 [ENST00000460680]","BAP1","ENST00000460680","ENSG00000163930","RNA","RNAseq","transcriptomics"
"ENSG00000163931.15_RNAseq","ENST00000423516,ENST00000423525","TKT","TKT [ENST00000423516],TKT [ENST00000423525]","TKT","ENST00000423516,ENST00000423525","ENSG00000163931","RNA","RNAseq","transcriptomics"
"ENSG00000163932.13_RNAseq","ENST00000330452","PRKCD","PRKCD [ENST00000330452]","PRKCD","ENST00000330452","ENSG00000163932","RNA","RNAseq","transcriptomics"
"ENSG00000163933.9_RNAseq","ENST00000296292","RFT1","RFT1 [ENST00000296292]","RFT1","ENST00000296292","ENSG00000163933","RNA","RNAseq","transcriptomics"
"ENSG00000163935.13_RNAseq","ENST00000394752","SFMBT1","SFMBT1 [ENST00000394752]","SFMBT1","ENST00000394752","ENSG00000163935","RNA","RNAseq","transcriptomics"
"ENSG00000163938.16_RNAseq","ENST00000418458","GNL3","GNL3 [ENST00000418458]","GNL3","ENST00000418458","ENSG00000163938","RNA","RNAseq","transcriptomics"
"ENSG00000163939.18_RNAseq","ENST00000394830,ENST00000409057","PBRM1","PBRM1 [ENST00000394830],PBRM1 [ENST00000409057]","PBRM1","ENST00000394830,ENST00000409057","ENSG00000163939","RNA","RNAseq","transcriptomics"
"ENSG00000163945.16_RNAseq","ENST00000511216","UVSSA","UVSSA [ENST00000511216]","UVSSA","ENST00000511216","ENSG00000163945","RNA","RNAseq","transcriptomics"
"ENSG00000163946.13_RNAseq","ENST00000355628","TASOR","TASOR [ENST00000355628]","TASOR","ENST00000355628","ENSG00000163946","RNA","RNAseq","transcriptomics"
"ENSG00000163947.11_RNAseq","ENST00000338458","ARHGEF3","ARHGEF3 [ENST00000338458]","ARHGEF3","ENST00000338458","ENSG00000163947","RNA","RNAseq","transcriptomics"
"ENSG00000163950.12_RNAseq","ENST00000489418","SLBP","SLBP [ENST00000489418]","SLBP","ENST00000489418","ENSG00000163950","RNA","RNAseq","transcriptomics"
"ENSG00000163956.10_RNAseq","ENST00000650182","LRPAP1","LRPAP1 [ENST00000650182]","LRPAP1","ENST00000650182","ENSG00000163956","RNA","RNAseq","transcriptomics"
"ENSG00000163960.11_RNAseq","ENST00000296328","UBXN7","UBXN7 [ENST00000296328]","UBXN7","ENST00000296328","ENSG00000163960","RNA","RNAseq","transcriptomics"
"ENSG00000163961.4_RNAseq","ENST00000318037","RNF168","RNF168 [ENST00000318037]","RNF168","ENST00000318037","ENSG00000163961","RNA","RNAseq","transcriptomics"
"ENSG00000163964.14_RNAseq","ENST00000296333","PIGX","PIGX [ENST00000296333]","PIGX","ENST00000296333","ENSG00000163964","RNA","RNAseq","transcriptomics"
"ENSG00000163975.11_RNAseq","ENST00000296350","MELTF","MELTF [ENST00000296350]","MELTF","ENST00000296350","ENSG00000163975","RNA","RNAseq","transcriptomics"
"ENSG00000163993.6_RNAseq","ENST00000296370","S100P","S100P [ENST00000296370]","S100P","ENST00000296370","ENSG00000163993","RNA","RNAseq","transcriptomics"
"ENSG00000163995.19_RNAseq","ENST00000447017","ABLIM2","ABLIM2 [ENST00000447017]","ABLIM2","ENST00000447017","ENSG00000163995","RNA","RNAseq","transcriptomics"
"ENSG00000164002.11_RNAseq","ENST00000296380,ENST00000358527,ENST00000372703,ENST00000415550,ENST00000418186,ENST00000419161,ENST00000420209,ENST00000432259,ENST00000443729,ENST00000471429,ENST00000682383","EXO5","EXO5 [ENST00000296380],EXO5 [ENST00000358527],EXO5 [ENST00000372703],EXO5 [ENST00000415550],EXO5 [ENST00000418186],EXO5 [ENST00000419161],EXO5 [ENST00000420209],EXO5 [ENST00000432259],EXO5 [ENST00000443729],EXO5 [ENST00000471429],EXO5 [ENST00000682383]","EXO5","ENST00000296380,ENST00000358527,ENST00000372703,ENST00000415550,ENST00000418186,ENST00000419161,ENST00000420209,ENST00000432259,ENST00000443729,ENST00000471429,ENST00000682383","ENSG00000164002","RNA","RNAseq","transcriptomics"
"ENSG00000164008.15_RNAseq","ENST00000372525","C1orf50","C1orf50 [ENST00000372525]","C1orf50","ENST00000372525","ENSG00000164008","RNA","RNAseq","transcriptomics"
"ENSG00000164010.14_RNAseq","ENST00000372517","ERMAP","ERMAP [ENST00000372517]","ERMAP","ENST00000372517","ENSG00000164010","RNA","RNAseq","transcriptomics"
"ENSG00000164011.17_RNAseq","ENST00000372502,ENST00000372503,ENST00000372504,ENST00000372506,ENST00000372507,ENST00000372508,ENST00000397034,ENST00000630961,ENST00000651192","ZNF691","ZNF691 [ENST00000372502],ZNF691 [ENST00000372503],ZNF691 [ENST00000372504],ZNF691 [ENST00000372506],ZNF691 [ENST00000372507],ZNF691 [ENST00000372508],ZNF691 [ENST00000397034],ZNF691 [ENST00000630961],ZNF691 [ENST00000651192]","ZNF691","ENST00000372502,ENST00000372503,ENST00000372504,ENST00000372506,ENST00000372507,ENST00000372508,ENST00000397034,ENST00000630961,ENST00000651192","ENSG00000164011","RNA","RNAseq","transcriptomics"
"ENSG00000164022.16_RNAseq","ENST00000394701","AIMP1","AIMP1 [ENST00000394701]","AIMP1","ENST00000394701","ENSG00000164022","RNA","RNAseq","transcriptomics"
"ENSG00000164023.14_RNAseq","ENST00000359079,ENST00000394684","SGMS2","SGMS2 [ENST00000359079],SGMS2 [ENST00000394684]","SGMS2","ENST00000359079,ENST00000394684","ENSG00000164023","RNA","RNAseq","transcriptomics"
"ENSG00000164024.11_RNAseq","ENST00000296411","METAP1","METAP1 [ENST00000296411]","METAP1","ENST00000296411","ENSG00000164024","RNA","RNAseq","transcriptomics"
"ENSG00000164031.16_RNAseq","ENST00000442697","DNAJB14","DNAJB14 [ENST00000442697]","DNAJB14","ENST00000442697","ENSG00000164031","RNA","RNAseq","transcriptomics"
"ENSG00000164032.11_RNAseq","ENST00000296417","H2AZ1","H2AZ1 [ENST00000296417]","H2AZ1","ENST00000296417","ENSG00000164032","RNA","RNAseq","transcriptomics"
"ENSG00000164037.16_RNAseq","ENST00000296422","SLC9B1","SLC9B1 [ENST00000296422]","SLC9B1","ENST00000296422","ENSG00000164037","RNA","RNAseq","transcriptomics"
"ENSG00000164038.14_RNAseq","ENST00000362026,ENST00000394785","SLC9B2","SLC9B2 [ENST00000362026],SLC9B2 [ENST00000394785]","SLC9B2","ENST00000362026,ENST00000394785","ENSG00000164038","RNA","RNAseq","transcriptomics"
"ENSG00000164039.14_RNAseq","ENST00000296424","BDH2","BDH2 [ENST00000296424]","BDH2","ENST00000296424","ENSG00000164039","RNA","RNAseq","transcriptomics"
"ENSG00000164040.16_RNAseq","ENST00000613358","PGRMC2","PGRMC2 [ENST00000613358]","PGRMC2","ENST00000613358","ENSG00000164040","RNA","RNAseq","transcriptomics"
"ENSG00000164047.4_RNAseq","ENST00000296435","CAMP","CAMP [ENST00000296435]","CAMP","ENST00000296435","ENSG00000164047","RNA","RNAseq","transcriptomics"
"ENSG00000164048.13_RNAseq","ENST00000354698","ZNF589","ZNF589 [ENST00000354698]","ZNF589","ENST00000354698","ENSG00000164048","RNA","RNAseq","transcriptomics"
"ENSG00000164050.12_RNAseq","ENST00000296440,ENST00000358536","PLXNB1","PLXNB1 [ENST00000296440],PLXNB1 [ENST00000358536]","PLXNB1","ENST00000296440,ENST00000358536","ENSG00000164050","RNA","RNAseq","transcriptomics"
"ENSG00000164051.13_RNAseq","ENST00000395694","CCDC51","CCDC51 [ENST00000395694]","CCDC51","ENST00000395694","ENSG00000164051","RNA","RNAseq","transcriptomics"
"ENSG00000164053.20_RNAseq","ENST00000320211","ATRIP","ATRIP [ENST00000320211]","ATRIP","ENST00000320211","ENSG00000164053","RNA","RNAseq","transcriptomics"
"ENSG00000164054.15_RNAseq","ENST00000296444","SHISA5","SHISA5 [ENST00000296444]","SHISA5","ENST00000296444","ENSG00000164054","RNA","RNAseq","transcriptomics"
"ENSG00000164056.10_RNAseq","ENST00000339241,ENST00000610581","SPRY1","SPRY1 [ENST00000339241],SPRY1 [ENST00000610581]","SPRY1","ENST00000339241,ENST00000610581","ENSG00000164056","RNA","RNAseq","transcriptomics"
"ENSG00000164062.12_RNAseq","ENST00000296456","APEH","APEH [ENST00000296456]","APEH","ENST00000296456","ENSG00000164062","RNA","RNAseq","transcriptomics"
"ENSG00000164066.12_RNAseq","ENST00000335251","INTU","INTU [ENST00000335251]","INTU","ENST00000335251","ENSG00000164066","RNA","RNAseq","transcriptomics"
"ENSG00000164068.15_RNAseq","ENST00000327697","RNF123","RNF123 [ENST00000327697]","RNF123","ENST00000327697","ENSG00000164068","RNA","RNAseq","transcriptomics"
"ENSG00000164073.10_RNAseq","ENST00000296468,ENST00000641686","MFSD8","MFSD8 [ENST00000296468],MFSD8 [ENST00000641686]","MFSD8","ENST00000296468,ENST00000641686","ENSG00000164073","RNA","RNAseq","transcriptomics"
"ENSG00000164074.15_RNAseq","ENST00000388795,ENST00000444616,ENST00000473040,ENST00000513371,ENST00000611882,ENST00000645843","ABHD18","ABHD18 [ENST00000388795],ABHD18 [ENST00000444616],ABHD18 [ENST00000473040],ABHD18 [ENST00000513371],ABHD18 [ENST00000611882],ABHD18 [ENST00000645843]","ABHD18","ENST00000388795,ENST00000444616,ENST00000473040,ENST00000513371,ENST00000611882,ENST00000645843","ENSG00000164074","RNA","RNAseq","transcriptomics"
"ENSG00000164077.14_RNAseq","ENST00000296473","MON1A","MON1A [ENST00000296473]","MON1A","ENST00000296473","ENSG00000164077","RNA","RNAseq","transcriptomics"
